tconst	ordering	nconst	category	job	characters
tt0069495	18	nm0276368	editor	\N	\N
tt0069495	19	nm0404888	casting_director	\N	\N
tt0069495	20	nm0686895	production_designer	\N	\N
tt0069576	1	nm0645219	actress	\N	"[""Doraemon""]"
tt0069576	2	nm0645219	actress	\N	"[""Doraemon (1979-2005)""]"
tt0069576	3	nm0644947	actress	\N	"[""Nobita""]"
tt0069576	4	nm0644947	actress	\N	"[""Nobita Nobi (1979-2005)""]"
tt0069576	5	nm0644947	actress	\N	"[""Nobita Nobi""]"
tt0069576	6	nm0851218	actor	\N	"[""Gian""]"
tt0069576	7	nm0851218	actor	\N	"[""Gian (1979-2005)""]"
tt0069576	8	nm0454049	actor	\N	"[""Suneo""]"
tt0069576	9	nm0454049	actor	\N	"[""Suneo (1979-2005)""]"
tt0069576	10	nm0634595	actress	\N	"[""Shizuka""]"
tt0069576	11	nm0634595	actress	\N	"[""Shizuka (1979-2005)""]"
tt0069576	12	nm0157385	actress	\N	"[""Nobita's Mom""]"
tt0069576	13	nm0157385	actress	\N	"[""Nobita's Mom (1979-2005)""]"
tt0069576	14	nm0645200	actress	\N	"[""Sewashi""]"
tt0069576	15	nm0794202	actress	\N	"[""Dekisugi""]"
tt0069576	16	nm0031816	actress	\N	"[""Jaiko""]"
tt0069576	17	nm0031816	actress	\N	"[""Gian's Mom""]"
tt0069576	18	nm0756482	actress	\N	"[""Shigeto""]"
tt0069608	1	nm0713073	self	\N	"[""Self - Host""]"
tt0069608	2	nm0647692	self	\N	"[""Self - Announcer""]"
tt0069608	3	nm0647692	self	\N	"[""Self - Panelist""]"
tt0069608	4	nm0647692	self	\N	"[""Announcer""]"
tt0069608	5	nm0813827	self	\N	"[""Self - Panelist""]"
tt0069608	6	nm0206241	self	\N	"[""Self - Panelist""]"
tt0069608	7	nm0717650	self	\N	"[""Self - Panelist""]"
tt0069608	8	nm0280840	self	\N	"[""Self - Panelist""]"
tt0069608	9	nm0924508	self	\N	"[""Self - Panelist""]"
tt0069608	10	nm0222095	self	\N	"[""Self - Panelist""]"
tt0069608	11	nm0121400	self	\N	"[""Self - Panelist""]"
tt0069608	12	nm0119922	self	\N	"[""Self - Panelist""]"
tt0069627	1	nm0234013	actor	\N	"[""Vocals""]"
tt0069627	2	nm0234013	actor	\N	"[""Banker""]"
tt0069627	3	nm0234013	actor	\N	"[""Bob""]"
tt0069627	4	nm0791026	actor	\N	"[""Vocals""]"
tt0069627	5	nm0791026	actor	\N	"[""Mr. Morton""]"
tt0069627	6	nm0791026	actor	\N	"[""Albert Andreas Armadillo""]"
tt0069627	7	nm2973712	actor	\N	"[""Additional Boys""]"
tt0069627	8	nm2973712	actor	\N	"[""Earth""]"
tt0069627	9	nm0014326	actress	\N	"[""Vocals""]"
tt0069627	10	nm0014326	actress	\N	"[""Dolly Carton""]"
tt0069627	11	nm0014326	actress	\N	"[""Geraldine""]"
tt0069627	12	nm0435742	actor	\N	"[""Vocals""]"
tt0069627	13	nm0435742	actor	\N	"[""Lou""]"
tt0069627	14	nm0435742	actor	\N	"[""Mr. Chips""]"
tt0069627	15	nm9646975	actress	\N	"[""Vocals""]"
tt0069627	16	nm9646975	actress	\N	"[""Becky Sue""]"
tt0069627	17	nm9646975	actress	\N	"[""Kite""]"
tt0069627	18	nm0715609	actress	\N	"[""Vocals""]"
tt0069627	19	nm0715609	actress	\N	"[""Kite""]"
tt0069627	20	nm1857818	actress	\N	"[""Vocals""]"
tt0069627	21	nm1857818	actress	\N	"[""Kite""]"
tt0069627	22	nm0213154	actress	\N	"[""Vocals""]"
tt0069627	23	nm0851134	actor	\N	"[""Vocals""]"
tt0069628	1	nm0863146	actor	\N	"[""Maksim Maksimovich Isaev""]"
tt0069628	2	nm0863146	actor	\N	"[""Max Otto von Stirlitz""]"
tt0069628	3	nm0465748	actor	\N	"[""Narrator""]"
tt0069628	4	nm0111424	actor	\N	"[""Müller""]"
tt0069628	5	nm0333569	actress	\N	"[""Kathe""]"
tt0069628	6	nm0687735	actor	\N	"[""Pastor Schlag""]"
tt0069628	7	nm0845867	actor	\N	"[""Schellenberg""]"
tt0069628	8	nm0698614	actor	\N	"[""Himmler""]"
tt0069628	9	nm0900413	actor	\N	"[""Bormann""]"
tt0069628	10	nm0955538	actor	\N	"[""Kaltenbrunner""]"
tt0069628	11	nm0422392	actor	\N	"[""Pleischner""]"
tt0069634	1	nm0186903	actor	\N	"[""Frank Spencer""]"
tt0069634	2	nm0234540	actress	\N	"[""Betty Spencer""]"
tt0069634	3	nm1148718	actress	\N	"[""Jessica Spencer""]"
tt0069634	4	nm0072804	actor	\N	"[""Grandad""]"
tt0069634	5	nm0405140	actress	\N	"[""Mrs. Fisher""]"
tt0069634	6	nm0362570	actor	\N	"[""Hooper""]"
tt0069634	7	nm0362570	actor	\N	"[""Mr. Lawrence""]"
tt0069634	8	nm0250022	actor	\N	"[""Mr. Lewis""]"
tt0069634	9	nm0047756	actress	\N	"[""Miss Partridge""]"
tt0069634	10	nm0047756	actress	\N	"[""Mrs. Cooper""]"
tt0069634	11	nm0047756	actress	\N	"[""Mrs. Perkins""]"
tt0069634	12	nm0940433	actor	\N	"[""Dr. Smedley""]"
tt0069634	13	nm0268006	actor	\N	"[""Dr. Mender""]"
tt0069637	1	nm0000638	actor	\N	"[""Capt. Kirk""]"
tt0069637	2	nm0000559	actor	\N	"[""Mr. Spock""]"
tt0069637	3	nm0000559	actor	\N	"[""Spock II""]"
tt0069637	4	nm0001420	actor	\N	"[""Dr. McCoy""]"
tt0069637	5	nm0001786	actor	\N	"[""Sulu""]"
tt0069637	6	nm0001786	actor	\N	"[""Huron Lieutenant""]"
tt0069637	7	nm0001786	actor	\N	"[""Kuri""]"
tt0069637	8	nm0629667	actress	\N	"[""Uhura""]"
tt0069637	9	nm0629667	actress	\N	"[""Alice""]"
tt0069637	10	nm0629667	actress	\N	"[""Alien Entity""]"
tt0069637	11	nm0000854	actress	\N	"[""Nurse Chapel""]"
tt0069637	12	nm0000854	actress	\N	"[""Lt. M'Ress""]"
tt0069637	13	nm0000854	actress	\N	"[""Amanda Grayson""]"
tt0069637	14	nm0001150	actor	\N	"[""Scott""]"
tt0069637	15	nm0001150	actor	\N	"[""Arex""]"
tt0069637	16	nm0001150	actor	\N	"[""Gabler""]"
tt0069637	17	nm0770617	actor	\N	"[""Aquan Harvester""]"
tt0069637	18	nm0770617	actor	\N	"[""Dramian Guard""]"
tt0069637	19	nm0770617	actor	\N	"[""Lemus""]"
tt0069637	20	nm0314775	actor	\N	"[""3""]"
tt0069637	21	nm0314775	actor	\N	"[""EM""]"
tt0069637	22	nm0314775	actor	\N	"[""Green""]"
tt0069637	23	nm0584135	actor	\N	"[""Orion ensign""]"
tt0069637	24	nm0584135	actor	\N	"[""Orion lieutenant""]"
tt0069637	25	nm0584135	actor	\N	"[""Romulan Commander""]"
tt0069637	26	nm0734472	writer	created by	\N
tt0069687	1	nm0745467	actress	\N	"[""Alice van Damm""]"
tt0069687	2	nm0901057	actor	\N	"[""Philip Winter""]"
tt0069687	3	nm0471079	actress	\N	"[""Lisa van Damm""]"
tt0069687	4	nm0477785	actress	\N	"[""Angela - Friend in New York""]"
tt0069687	5	nm0091202	actor	\N	"[""Publisher""]"
tt0069687	6	nm0696351	actor	\N	"[""Car Dealer""]"
tt0069687	7	nm15506600	actress	\N	"[""Airport Hostess""]"
tt0069687	8	nm0677995	actress	\N	"[""Woman at Swimming Park""]"
tt0069687	9	nm0386630	actor	\N	"[""Police Officer""]"
tt0069687	10	nm0047056	actress	\N	"[""Woman on Ferry""]"
tt0069687	11	nm0000694	director	\N	\N
tt0069687	12	nm0000694	writer	book	\N
tt0069687	13	nm0902283	writer	collaborating writer	\N
tt0069687	14	nm0902697	producer	producer	\N
tt0069687	15	nm0000694	producer	producer	\N
tt0069687	16	nm0133453	composer	\N	\N
tt0069687	17	nm0005810	cinematographer	\N	\N
tt0069687	18	nm0699493	editor	\N	\N
tt0069697	1	nm0001352	actor	\N	"[""Kid""]"
tt0069697	2	nm0817881	actor	\N	"[""Ben""]"
tt0069697	3	nm0789070	actor	\N	"[""The Boss""]"
tt0069697	4	nm0791665	actress	\N	"[""Liza""]"
tt0069697	5	nm0000587	actor	\N	"[""The Doctor""]"
tt0069697	6	nm0207458	actor	\N	"[""Paganini""]"
tt0069697	7	nm0400087	actor	\N	"[""Attila""]"
tt0069697	8	nm0053543	actor	\N	"[""Jeremias""]"
tt0069697	9	nm0481463	actor	\N	"[""Conductor""]"
tt0069697	10	nm0016220	actor	\N	\N
tt0069697	11	nm0284503	director	\N	\N
tt0069697	12	nm0284503	writer	story	\N
tt0069697	13	nm0769121	writer	story	\N
tt0069697	14	nm0168746	writer	screenplay	\N
tt0069697	15	nm0284239	writer	screenplay	\N
tt0069697	16	nm0147601	producer	producer	\N
tt0069697	17	nm0006026	composer	\N	\N
tt0069697	18	nm0006027	composer	\N	\N
tt0069697	19	nm0953789	cinematographer	\N	\N
tt0069697	20	nm0458126	editor	\N	\N
tt0069697	21	nm0763157	editor	\N	\N
tt0069697	22	nm0150536	production_designer	\N	\N
tt0069697	23	nm0889296	production_designer	\N	\N
tt0069704	1	nm0000377	actor	\N	"[""Curt""]"
tt0069704	2	nm0000165	actor	\N	"[""Steve""]"
tt0069704	3	nm0494432	actor	\N	"[""John""]"
tt0069704	4	nm0001747	actor	\N	"[""Terry""]"
tt0069704	5	nm0930286	actress	\N	"[""Laurie""]"
tt0069704	6	nm0163748	actress	\N	"[""Debbie""]"
tt0069704	7	nm0680603	actress	\N	"[""Carol""]"
tt0069704	8	nm0413125	actor	\N	"[""Disc Jockey""]"
tt0069704	9	nm0005019	actor	\N	"[""Joe""]"
tt0069704	10	nm0655693	actor	\N	"[""Carlos""]"
tt0069704	11	nm0000184	director	\N	\N
tt0069704	12	nm0000184	writer	written by	\N
tt0069704	13	nm0441718	writer	written by	\N
tt0069704	14	nm0404754	writer	written by	\N
tt0069704	15	nm0000338	producer	producer	\N
tt0069704	16	nm0195022	cinematographer	director of photography	\N
tt0069704	17	nm0263739	cinematographer	director of photography	\N
tt0069704	18	nm0276368	editor	\N	\N
tt0069704	19	nm0524235	editor	\N	\N
tt0069704	20	nm0272067	casting_director	\N	\N
tt0069704	21	nm0740407	casting_director	casting_director	\N
tt0069747	1	nm0000086	actor	\N	"[""Victor Pivert""]"
tt0069747	2	nm0591877	actress	\N	"[""Antoinette Pivert""]"
tt0069747	3	nm0216177	actress	\N	"[""Germaine Pivert""]"
tt0069747	4	nm0197950	actor	\N	"[""Rabbi Jacob""]"
tt0069747	5	nm0320774	actor	\N	"[""Mohamed Larbi Slimane""]"
tt0069747	6	nm0320774	actor	\N	"[""Rabbi Zeiligman""]"
tt0069747	7	nm0598720	actor	\N	"[""Le colonel Farès""]"
tt0069747	8	nm0104935	actress	\N	"[""Tzipé Schmoll, la grand-mère""]"
tt0069747	9	nm0265948	actor	\N	"[""Le ministre""]"
tt0069747	10	nm0350739	actor	\N	"[""Alexandre, le fils du général""]"
tt0069747	11	nm0349869	actor	\N	"[""Salomon, le chauffeur de Pivert""]"
tt0069747	12	nm0653620	director	\N	\N
tt0069747	13	nm0653620	writer	scenario, adaptation and dialogue	\N
tt0069747	14	nm0860019	writer	scenario, adaptation and dialogue	\N
tt0069747	15	nm1000119	writer	collaboration	\N
tt0069747	16	nm0080013	producer	producer	\N
tt0069747	17	nm0419470	producer	producer	\N
tt0069747	18	nm0006019	composer	\N	\N
tt0069747	19	nm0005684	cinematographer	\N	\N
tt0069747	20	nm0432926	editor	\N	\N
tt0069747	21	nm0582891	production_designer	production_designer	\N
tt0069762	1	nm0000640	actor	\N	"[""Kit""]"
tt0069762	2	nm0000651	actress	\N	"[""Holly""]"
tt0069762	3	nm0643105	actor	\N	"[""Father""]"
tt0069762	4	nm0081560	actor	\N	"[""Cato""]"
tt0069762	5	nm0899106	actor	\N	"[""Deputy""]"
tt0069762	6	nm0514724	actor	\N	"[""Sheriff""]"
tt0069762	7	nm0141715	actor	\N	"[""Rich Man""]"
tt0069762	8	nm0599738	actor	\N	"[""Boy""]"
tt0069762	9	nm0861919	actress	\N	"[""Girl""]"
tt0069762	10	nm0280501	actor	\N	"[""Clerk""]"
tt0069762	11	nm0000517	director	\N	\N
tt0069762	12	nm0000517	writer	written by	\N
tt0069762	13	nm0000517	producer	producer	\N
tt0069762	14	nm0864169	composer	composer	\N
tt0069762	15	nm0005714	cinematographer	cinematographer	\N
tt0069762	16	nm0488377	cinematographer	cinematographer	\N
tt0069762	17	nm0698266	cinematographer	cinematographer	\N
tt0069762	18	nm0002333	editor	\N	\N
tt0069762	19	nm0188240	casting_director	casting_director	\N
tt0069865	1	nm0000527	actor	\N	"[""Charley Varrick""]"
tt0069865	2	nm0000833	actor	\N	"[""Molly""]"
tt0069865	3	nm0268012	actress	\N	"[""Sybil Fort""]"
tt0069865	4	nm0732367	actor	\N	"[""Harman Sullivan""]"
tt0069865	5	nm0636065	actress	\N	"[""Jewell Everett""]"
tt0069865	6	nm0001205	actor	\N	"[""Mr. Garfinkle""]"
tt0069865	7	nm0284538	actor	\N	"[""Honest John""]"
tt0069865	8	nm0661416	actor	\N	"[""Harold Young""]"
tt0069865	9	nm0769974	actor	\N	"[""San Miguel Sheriff Bill Horton""]"
tt0069865	10	nm0779261	actress	\N	"[""Nadine Varrick""]"
tt0069865	11	nm0796923	director	\N	\N
tt0069865	12	nm0734911	writer	screenplay by	\N
tt0069865	13	nm0718466	writer	screenplay by	\N
tt0069865	14	nm0716026	writer	"novel ""The Looters"""	\N
tt0069865	15	nm0796923	producer	producer	\N
tt0069865	16	nm0006277	composer	\N	\N
tt0069865	17	nm0125065	cinematographer	director of photography	\N
tt0069865	18	nm0607359	editor	film editor	\N
tt0069947	1	nm0002081	actor	\N	"[""The Jackal""]"
tt0069947	2	nm0018776	actor	\N	"[""Lloyd""]"
tt0069947	3	nm0041509	actor	\N	"[""Colonel Rolland""]"
tt0069947	4	nm0045996	actor	\N	"[""The Minister""]"
tt0069947	5	nm0110231	actor	\N	"[""Inspector Thomas""]"
tt0069947	6	nm0136938	actor	\N	"[""Casson""]"
tt0069947	7	nm0147294	actor	\N	"[""The President""]"
tt0069947	8	nm0159258	actor	\N	"[""The Gunsmith""]"
tt0069947	9	nm0219062	actor	\N	"[""General Colbert""]"
tt0069947	10	nm0229943	actor	\N	"[""The Interrogator""]"
tt0069947	11	nm0003593	director	\N	\N
tt0069947	12	nm0287046	writer	book	\N
tt0069947	13	nm0743584	writer	screenplay	\N
tt0069947	14	nm0941153	producer	producer	\N
tt0069947	15	nm0000016	composer	\N	\N
tt0069947	16	nm0869673	cinematographer	cinematographer	\N
tt0069947	17	nm0447469	editor	\N	\N
tt0069947	18	nm0135033	casting_director	\N	\N
tt0069947	19	nm0718530	casting_director	\N	\N
tt0069995	1	nm0001046	actress	\N	"[""Laura Baxter""]"
tt0069995	2	nm0000661	actor	\N	"[""John Baxter""]"
tt0069995	3	nm0556739	actress	\N	"[""Heather""]"
tt0069995	4	nm0558089	actress	\N	"[""Wendy""]"
tt0069995	5	nm0784857	actor	\N	"[""Bishop Barbarrigo""]"
tt0069995	6	nm0769237	actor	\N	"[""Inspector Longhi""]"
tt0069995	7	nm0872282	actor	\N	"[""Workman""]"
tt0069995	8	nm0872689	actor	\N	"[""Hotel Manager""]"
tt0069995	9	nm0871674	actor	\N	"[""Anthony Babbage""]"
tt0069995	10	nm0753219	actress	\N	"[""Mandy Babbage""]"
tt0069995	11	nm0001676	director	\N	\N
tt0069995	12	nm0238898	writer	story	\N
tt0069995	13	nm0778819	writer	screenplay	\N
tt0069995	14	nm0117068	writer	screenplay	\N
tt0069995	15	nm0441819	producer	producer	\N
tt0069995	16	nm0006043	composer	composer	\N
tt0069995	17	nm0725072	cinematographer	director of photography	\N
tt0069995	18	nm0166625	editor	\N	\N
tt0069995	19	nm0108614	casting_director	\N	\N
tt0069995	20	nm0548030	casting_director	\N	\N
tt0070016	1	nm0001666	actress	\N	"[""Charlotte""]"
tt0070016	2	nm0002099	actor	\N	"[""Wilbur""]"
tt0070016	3	nm0001489	actor	\N	"[""Templeton""]"
tt0070016	4	nm0020942	actor	\N	"[""Narrator""]"
tt0070016	5	nm0779549	actress	\N	"[""Mrs. Arable""]"
tt0070016	6	nm0534573	actor	\N	"[""Ram""]"
tt0070016	7	nm0093697	actor	\N	"[""Avery Arable""]"
tt0070016	8	nm0582106	actor	\N	"[""Jeffrey""]"
tt0070016	9	nm0582106	actor	\N	"[""Lamb""]"
tt0070016	10	nm0582106	actor	\N	"[""Spectators""]"
tt0070016	11	nm0897141	actor	\N	"[""Lurvy""]"
tt0070016	12	nm0001547	actress	\N	"[""The Goose""]"
tt0070016	13	nm0629363	director	\N	\N
tt0070016	14	nm0847314	director	\N	\N
tt0070016	15	nm0924754	writer	book written by	\N
tt0070016	16	nm0358839	writer	story	\N
tt0070016	17	nm0053484	producer	producer	\N
tt0070016	18	nm0360253	producer	producer	\N
tt0070016	19	nm0284209	editor	\N	\N
tt0070034	1	nm0000045	actor	\N	"[""Lee""]"
tt0070034	2	nm0768334	actor	\N	"[""Roper""]"
tt0070034	3	nm0446485	actor	\N	"[""Williams""]"
tt0070034	4	nm0135622	actress	\N	"[""Tania""]"
tt0070034	5	nm0793384	actor	\N	"[""Han""]"
tt0070034	6	nm0908378	actor	\N	"[""Oharra""]"
tt0070034	7	nm0544547	actress	\N	"[""Su Lin (Guest star)""]"
tt0070034	8	nm0161184	actress	\N	"[""Mei Ling""]"
tt0070034	9	nm0917315	actor	\N	"[""Braithwaite""]"
tt0070034	10	nm0001866	actor	\N	"[""Bolo""]"
tt0070034	11	nm0167195	director	\N	\N
tt0070034	12	nm0021363	writer	written by	\N
tt0070034	13	nm0375370	producer	producer	\N
tt0070034	14	nm0918518	producer	producer	\N
tt0070034	15	nm0006277	composer	\N	\N
tt0070034	16	nm0399275	cinematographer	director of photography	\N
tt0070034	17	nm0386617	editor	\N	\N
tt0070034	18	nm0915045	editor	\N	\N
tt0070040	1	nm0273178	actor	\N	"[""Fernando""]"
tt0070040	2	nm0319834	actress	\N	"[""Teresa""]"
tt0070040	3	nm0868479	actress	\N	"[""Ana""]"
tt0070040	4	nm0854440	actress	\N	"[""Isabel""]"
tt0070040	5	nm0209224	actress	\N	"[""Milagros, la criada""]"
tt0070040	6	nm0328151	actor	\N	"[""Guardia civil""]"
tt0070040	7	nm0898121	actor	\N	"[""Frankenstein""]"
tt0070040	8	nm0546584	actor	\N	"[""Fugitivo""]"
tt0070040	9	nm0812843	actress	\N	"[""Doña Lucía""]"
tt0070040	10	nm0681467	actor	\N	"[""Doctor""]"
tt0070040	11	nm0258977	director	\N	\N
tt0070040	12	nm0273335	writer	written by	\N
tt0070040	13	nm0258977	writer	written by	\N
tt0070040	14	nm0703262	producer	producer	\N
tt0070040	15	nm0210767	composer	composer	\N
tt0070040	16	nm0190834	cinematographer	cinematographer	\N
tt0070040	17	nm0215327	editor	\N	\N
tt0070047	1	nm0000995	actress	\N	"[""Chris MacNeil""]"
tt0070047	2	nm0001884	actor	\N	"[""Father Merrin""]"
tt0070047	3	nm0000304	actress	\N	"[""Regan""]"
tt0070047	4	nm0002011	actor	\N	"[""Lt. Kinderman""]"
tt0070047	5	nm0935345	actress	\N	"[""Sharon""]"
tt0070047	6	nm0532290	actor	\N	"[""Burke Dennings""]"
tt0070047	7	nm0588553	actor	\N	"[""Father Karras""]"
tt0070047	8	nm0641780	actor	\N	"[""Father Dyer""]"
tt0070047	9	nm0382263	actor	\N	"[""Dr. Klein""]"
tt0070047	10	nm0557751	actor	\N	"[""Dr. Barringer - Clinic Director""]"
tt0070047	11	nm0001243	director	\N	\N
tt0070047	12	nm0087861	writer	written for the screen by	\N
tt0070047	13	nm0087861	producer	producer	\N
tt0070047	14	nm0005845	cinematographer	director of photography	\N
tt0070047	15	nm0310797	editor	\N	\N
tt0070047	16	nm0521554	editor	editor	\N
tt0070047	17	nm0226544	casting_director	casting_director	\N
tt0070047	18	nm0404888	casting_director	\N	\N
tt0070047	19	nm0852681	casting_director	\N	\N
tt0070047	20	nm0539990	production_designer	\N	\N
tt0070047	21	nm0748908	production_designer	production_designer	\N
tt0070061	1	nm0316284	actor	\N	"[""Antonio Soffiantini 'Tunin'""]"
tt0070061	2	nm0577423	actress	\N	"[""Salomè""]"
tt0070061	3	nm0689239	actress	\N	"[""Tripolina""]"
tt0070061	4	nm0656521	actor	\N	"[""Giacinto Spatoletti""]"
tt0070061	5	nm0147870	actress	\N	"[""Madame Aïda""]"
tt0070061	6	nm0278457	actress	\N	"[""Donna Carmela""]"
tt0070061	7	nm0129316	actress	\N	\N
tt0070061	8	nm0069040	actress	\N	"[""Zoraide""]"
tt0070061	9	nm0199774	actress	\N	"[""Prostitute""]"
tt0070061	10	nm0093676	actress	\N	"[""Prostitute""]"
tt0070061	11	nm0921631	director	\N	\N
tt0070061	12	nm0921631	writer	writer	\N
tt0070061	13	nm0136325	producer	producer	\N
tt0070061	14	nm0000065	composer	\N	\N
tt0070061	15	nm0006274	composer	\N	\N
tt0070061	16	nm0005850	cinematographer	\N	\N
tt0070061	17	nm0292338	editor	\N	\N
tt0070061	18	nm0003352	editor	editor	\N
tt0070077	1	nm0000053	actor	\N	"[""Eddie Coyle""]"
tt0070077	2	nm0001967	actor	\N	"[""Dillon""]"
tt0070077	3	nm0430151	actor	\N	"[""Dave Foley""]"
tt0070077	4	nm0444198	actor	\N	"[""Jackie Brown""]"
tt0070077	5	nm0733678	actor	\N	"[""Scalise""]"
tt0070077	6	nm0764134	actor	\N	"[""Artie Van""]"
tt0070077	7	nm0752751	actor	\N	"[""Waters""]"
tt0070077	8	nm0533806	actor	\N	"[""Partridge, Manager of First Bank""]"
tt0070077	9	nm0641870	actor	\N	"[""Manager, Second Bank""]"
tt0070077	10	nm0509066	actor	\N	"[""Vernon, Clerk, Second Bank""]"
tt0070077	11	nm0946811	director	\N	\N
tt0070077	12	nm0383389	writer	based on the novel by	\N
tt0070077	13	nm0597574	writer	screenplay	\N
tt0070077	14	nm0597574	producer	producer	\N
tt0070077	15	nm0006115	composer	\N	\N
tt0070077	16	nm0005755	cinematographer	\N	\N
tt0070077	17	nm0415478	editor	editor	\N
tt0070077	18	nm0234864	casting_director	\N	\N
tt0070077	19	nm0708525	casting_director	\N	\N
tt0070077	20	nm0130194	production_designer	\N	\N
tt0070130	1	nm0000052	actor	\N	"[""Marcello""]"
tt0070130	2	nm0681566	actor	\N	"[""Michel""]"
tt0070130	3	nm0634159	actor	\N	"[""Philippe""]"
tt0070130	4	nm0865575	actor	\N	"[""Ugo""]"
tt0070130	5	nm0275138	actress	\N	"[""Andrea""]"
tt0070130	6	nm0089035	actress	\N	"[""Danielle""]"
tt0070130	7	nm0320379	actress	\N	"[""Anne""]"
tt0070130	8	nm0018876	actress	\N	"[""Nicole""]"
tt0070130	9	nm0154319	actress	\N	"[""Madeleine""]"
tt0070130	10	nm0681563	actor	\N	"[""Hector""]"
tt0070130	11	nm0274659	director	\N	\N
tt0070130	12	nm0274659	writer	scenario & adaptation	\N
tt0070130	13	nm0044156	writer	scenario & adaptation	\N
tt0070130	14	nm0087126	writer	dialogue	\N
tt0070130	15	nm0539914	producer	producer	\N
tt0070130	16	nm0006271	composer	\N	\N
tt0070130	17	nm0005919	cinematographer	\N	\N
tt0070130	18	nm0581000	editor	\N	\N
tt0070130	19	nm0683082	editor	\N	\N
tt0070130	20	nm0207613	production_designer	\N	\N
tt0070215	1	nm0001352	actor	\N	"[""Nessuno""]"
tt0070215	2	nm0000020	actor	\N	"[""Jack Beauregard""]"
tt0070215	3	nm0552483	actor	\N	"[""Sullivan""]"
tt0070215	4	nm0035866	actor	\N	"[""Honest John""]"
tt0070215	5	nm0105800	actor	\N	"[""Jim""]"
tt0070215	6	nm0330388	actor	\N	"[""Red""]"
tt0070215	7	nm0437076	actor	\N	"[""False Barber""]"
tt0070215	8	nm0507212	actor	\N	"[""Leader of the Wild Bunch""]"
tt0070215	9	nm0838612	actor	\N	"[""Squirrel""]"
tt0070215	10	nm0525794	actor	\N	"[""Sheriff""]"
tt0070215	11	nm0884547	director	\N	\N
tt0070215	12	nm0001466	writer	idea	\N
tt0070215	13	nm0607694	writer	story	\N
tt0070215	14	nm0002759	writer	story	\N
tt0070215	15	nm0607694	producer	producer	\N
tt0070215	16	nm0001553	composer	\N	\N
tt0070215	17	nm0005811	cinematographer	cinematographer	\N
tt0070215	18	nm0005854	cinematographer	cinematographer	\N
tt0070215	19	nm0052849	editor	\N	\N
tt0070215	20	nm0689115	production_designer	\N	\N
tt0070233	1	nm0945085	actor	\N	"[""Ivan Vasilyevich Bunsha""]"
tt0070233	2	nm0945085	actor	\N	"[""Czar Ivan The Terrible""]"
tt0070233	3	nm0475610	actor	\N	"[""George Miloslavsky""]"
tt0070233	4	nm0218849	actor	\N	"[""Shurik""]"
tt0070233	5	nm0469434	actor	\N	"[""Feofan""]"
tt0070233	6	nm0689164	actress	\N	"[""Zinaida Mikhaylovna Timofeyeva""]"
tt0070233	7	nm0469107	actress	\N	"[""Ulyana Andreyevna""]"
tt0070233	8	nm0476402	actress	\N	"[""Yakin's Lover""]"
tt0070233	9	nm0262234	actor	\N	"[""Anton Semyonovich Shpak""]"
tt0070233	10	nm0700127	actor	\N	"[""Karp Savelyevich Yakin""]"
tt0070233	11	nm0277140	actor	\N	"[""Swedish Ambassador""]"
tt0070233	12	nm0301145	director	\N	\N
tt0070233	13	nm0119888	writer	"play ""Ivan Vasilyevich"""	\N
tt0070233	14	nm0049069	writer	writer	\N
tt0070233	15	nm0301145	writer	writer	\N
tt0070233	16	nm0953693	composer	\N	\N
tt0070233	17	nm0009119	cinematographer	\N	\N
tt0070233	18	nm0689895	cinematographer	\N	\N
tt0070233	19	nm0019023	editor	editor	\N
tt0070233	20	nm5369094	production_designer	\N	\N
tt0070233	21	nm0474761	production_designer	\N	\N
tt0070239	1	nm0624189	actor	\N	"[""Jesus Christ""]"
tt0070239	2	nm0026483	actor	\N	"[""Judas Iscariot""]"
tt0070239	3	nm0254118	actress	\N	"[""Mary Magdalene""]"
tt0070239	4	nm0219336	actor	\N	"[""Pontius Pilate""]"
tt0070239	5	nm0082922	actor	\N	"[""Caiaphas""]"
tt0070239	6	nm0551004	actor	\N	"[""Simon Zealotes""]"
tt0070239	7	nm0609215	actor	\N	"[""King Herod""]"
